日付,会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
2026-07-19,下関,8,1,4050,田口節子,45,岡山,46,A1,7.25,53.28,6.80,50.00,72,9.52,58,41.86,12
2026-07-19,下関,8,2,3580,水口由紀,53,滋賀,48,B1,4.17,21.88,3.57,14.29,64,21.95,12,27.27,
2026-07-19,下関,8,3,4045,佐々木裕,46,山口,48,B1,4.51,27.06,5.00,37.50,48,23.40,22,29.55,2
2026-07-19,下関,8,4,5129,山口真喜,29,長崎,47,A2,5.93,37.50,5.05,31.58,42,34.78,33,36.96,
2026-07-19,下関,8,5,5164,森田梨湖,26,福岡,48,B2,3.96,11.54,2.71,0.00,51,36.54,38,46.94,1
2026-07-19,下関,8,6,5413,宮城那菜,20,福岡,47,B2,2.01,3.80,1.07,0.00,34,30.19,27,38.30,
2026-07-19,下関,9,1,4014,片岡恵里,46,山口,47,A2,5.31,35.19,5.18,31.18,21,33.33,59,28.26,
2026-07-19,下関,9,2,4941,孫崎百世,37,滋賀,45,B1,5.12,31.91,6.50,30.00,53,33.33,65,48.84,
2026-07-19,下関,9,3,3334,角ひとみ,57,広島,45,A2,5.07,30.66,6.53,55.56,18,56.41,25,42.86,
2026-07-19,下関,9,4,5391,出穂和鼓,18,山口,53,B2,1.66,1.37,1.66,0.00,19,39.13,31,44.83,1
2026-07-19,下関,9,5,4525,真子奈津,38,福岡,47,B1,4.36,24.64,4.76,28.89,11,55.81,64,42.55,2
2026-07-19,下関,9,6,5230,石原凪紗,22,愛知,47,B1,4.75,31.62,3.68,21.05,37,33.33,28,54.55,5
2026-07-19,下関,10,1,4536,喜井つか,36,岡山,47,A2,5.87,39.66,5.00,27.78,52,43.59,55,43.48,
2026-07-19,下関,10,2,4738,清埜翔子,34,埼玉,46,A2,5.87,39.72,5.44,40.00,61,31.71,11,34.04,2
2026-07-19,下関,10,3,5254,羽田妃希,23,愛知,46,B1,3.68,11.54,3.31,7.69,41,28.26,69,42.86,4
2026-07-19,下関,10,4,4283,石井裕美,42,東京,51,B1,3.87,6.58,5.63,50.00,35,31.91,37,26.67,1
2026-07-19,下関,10,5,4773,中川りな,33,福岡,48,A2,6.10,44.96,6.18,40.00,14,23.08,56,53.49,5
2026-07-19,下関,10,6,5416,龍田真白,20,三重,45,B1,2.90,10.29,0.00,0.00,73,35.00,61,33.33,3
2026-07-19,下関,11,1,3900,香川素子,49,滋賀,48,A2,6.28,47.00,6.00,41.30,17,60.98,60,34.88,6
2026-07-19,下関,11,2,4885,大山千広,30,福岡,48,A2,6.86,55.71,5.11,11.11,36,35.14,50,37.21,4
2026-07-19,下関,11,3,4484,稲生夏季,35,東京,49,B1,4.60,20.83,4.65,19.23,66,19.15,23,40.91,5
2026-07-19,下関,11,4,3618,海野ゆか,52,広島,44,A1,6.33,47.50,5.39,32.61,57,46.94,44,29.17,3
2026-07-19,下関,11,5,5123,福山恵里,30,山口,46,B1,4.30,23.58,3.74,14.77,55,37.50,19,27.27,1
2026-07-19,下関,11,6,4844,村上奈穂,33,広島,50,B1,4.55,25.74,4.26,15.79,12,35.00,47,27.27,2
2026-07-19,下関,12,1,4502,遠藤エミ,38,滋賀,43,A1,7.18,47.96,7.17,45.83,65,27.66,51,53.49,7
2026-07-19,下関,12,2,4050,田口節子,45,岡山,46,A1,7.25,53.28,6.80,50.00,72,9.52,58,41.86,8
2026-07-19,下関,12,3,4556,竹井奈美,36,福岡,47,A1,6.64,52.34,6.54,50.00,68,25.00,49,44.90,3
2026-07-19,下関,12,4,4611,今井美亜,35,福井,47,A1,6.34,42.24,6.05,50.00,38,32.65,73,39.53,5
2026-07-19,下関,12,5,5163,清水愛海,26,山口,45,A1,6.32,45.65,6.04,40.82,69,36.59,24,34.78,6
2026-07-19,下関,12,6,4478,櫻本あゆ,38,群馬,49,A1,5.81,37.00,7.08,62.50,46,37.21,41,34.09,4
2026-07-19,徳山,1,1,4890,石川諒,37,山口,52,A2,5.91,37.93,5.70,40.98,54,28.33,32,31.29,31S45 21     8
2026-07-19,徳山,1,2,4693,松下誉士,42,福岡,53,B1,4.10,22.33,4.17,11.11,36,36.23,16,44.85,441 665
2026-07-19,徳山,1,3,4485,楠原正剛,40,福岡,56,B1,5.08,30.19,5.27,27.27,40,29.51,29,31.33,4 513 53     9
2026-07-19,徳山,1,4,4113,木村浩士,45,群馬,57,B1,4.62,22.62,3.88,12.50,31,32.14,64,36.09,513 2 35     6
2026-07-19,徳山,1,5,4423,坂口貴彦,37,岡山,56,B1,5.99,40.20,4.46,24.32,55,41.27,21,24.24,614 354      9
2026-07-19,徳山,1,6,5463,出口飛龍,19,大阪,53,B2,1.05,0.00,0.00,0.00,28,26.23,25,29.52,6 6 6566     5
2026-07-19,徳山,2,1,3747,國崎良春,51,福岡,53,A2,5.40,37.35,6.08,39.58,63,28.07,11,24.39,4411453     11
2026-07-19,徳山,2,2,3350,藤本佳史,58,山口,53,B1,4.84,30.21,5.56,34.03,45,23.53,60,23.81,351 623      7
2026-07-19,徳山,2,3,4278,藤岡俊介,43,兵庫,51,A1,7.02,56.91,5.69,42.31,48,32.26,31,31.95,3 261551    10
2026-07-19,徳山,2,4,3838,伊藤啓三,51,埼玉,51,B1,5.35,30.95,5.83,36.59,57,18.37,54,39.02,263 434      7
2026-07-19,徳山,2,5,3742,宮地秀祈,52,福岡,53,B1,4.90,29.11,4.65,22.58,39,31.67,39,31.18,5 112 25    12
2026-07-19,徳山,2,6,5434,藤田康生,21,静岡,51,B1,3.05,10.17,0.00,0.00,61,17.78,55,40.74,6 44633      6
2026-07-19,徳山,3,1,3489,大場敏,59,静岡,54,A2,5.76,39.52,6.30,50.00,46,40.00,33,32.10,4 311434    12
2026-07-19,徳山,3,2,4139,丹下健,45,愛知,55,B1,4.08,22.78,3.92,15.38,37,18.97,57,36.31,1 533 22    10
2026-07-19,徳山,3,3,3841,佐々木和,50,徳島,54,A2,6.19,44.64,0.00,0.00,56,34.62,58,34.16,52351 25     9
2026-07-19,徳山,3,4,4303,牧原崇,43,愛知,53,B1,4.87,23.68,4.71,17.65,41,34.85,40,41.72,265 521
2026-07-19,徳山,3,5,5453,久保翔耶,20,香川,53,B2,1.94,5.71,0.00,0.00,52,29.51,20,32.75,6 65465
2026-07-19,徳山,3,6,4019,笠原亮,46,静岡,53,A1,7.00,52.54,6.75,37.50,32,21.88,37,33.14,212 5321    11
2026-07-19,徳山,4,1,3439,大平誉史,56,大阪,51,A1,6.00,43.40,6.09,45.45,34,27.94,22,35.76,3436222     12
2026-07-19,徳山,4,2,4486,野村誠,40,群馬,53,A2,5.85,40.95,6.54,50.00,58,30.77,53,32.75,3244434
2026-07-19,徳山,4,3,4041,小林基樹,47,山口,53,B1,3.75,16.00,3.46,19.23,62,21.57,13,42.01,563 1 35
2026-07-19,徳山,4,4,3233,小畑実成,59,岡山,54,B1,4.39,22.73,4.25,25.00,59,33.33,42,28.82,1 142 54    10
2026-07-19,徳山,4,5,3904,森貴洋,49,大阪,56,B1,4.88,32.43,6.69,53.13,49,28.57,36,34.16,232 351     11
2026-07-19,徳山,4,6,5364,金子怜央,26,群馬,53,B1,2.60,4.49,0.00,0.00,43,18.33,41,36.63,6 665 64     8
2026-07-19,徳山,5,1,4754,松尾充,37,三重,52,A2,6.31,42.64,6.11,52.63,42,30.36,62,39.02,1333162     11
2026-07-19,徳山,5,2,3928,林恵祐,50,福岡,63,B1,3.81,16.48,2.96,11.11,53,44.78,14,36.14,4 366 51
2026-07-19,徳山,5,3,3385,渡邉睦広,57,東京,51,A2,5.59,39.81,6.22,46.88,60,30.91,17,30.12,2 234466
2026-07-19,徳山,5,4,4281,大澤大夢,42,埼玉,52,B1,4.91,29.89,5.41,40.54,33,55.38,34,30.99,412 431     11
2026-07-19,徳山,5,5,5463,出口飛龍,19,大阪,53,B2,1.05,0.00,0.00,0.00,28,26.23,25,29.52,6 6 6566     1
2026-07-19,徳山,5,6,4852,川原祐明,31,香川,52,A1,7.38,57.14,6.40,39.53,23,31.15,61,24.85,251 4151    10
2026-07-19,徳山,6,1,5172,田村慶,25,徳島,51,B1,4.70,27.27,3.06,5.71,50,37.70,72,33.94,452 1 42    10
2026-07-19,徳山,6,2,4113,木村浩士,45,群馬,57,B1,4.62,22.62,3.88,12.50,31,32.14,64,36.09,513 2 35     1
2026-07-19,徳山,6,3,4066,東本勝利,46,三重,54,A2,6.13,39.62,5.52,32.26,30,37.68,51,31.36,32521 15    12
2026-07-19,徳山,6,4,4144,石塚久也,44,埼玉,54,A2,6.50,45.37,6.28,44.26,47,35.82,28,25.75,2 153412    10
2026-07-19,徳山,6,5,5434,藤田康生,21,静岡,51,B1,3.05,10.17,0.00,0.00,61,17.78,55,40.74,6 44633      2
2026-07-19,徳山,6,6,4446,和田兼輔,39,兵庫,53,A1,6.92,50.98,6.90,56.90,22,26.79,26,29.09,13521F3
2026-07-19,徳山,7,1,4274,長畑友輔,43,東京,52,B1,4.53,24.47,3.83,16.67,35,36.92,43,28.24,1 25614     12
2026-07-19,徳山,7,2,4047,吉永浩則,46,大阪,54,B1,3.87,20.00,4.57,22.86,29,34.38,52,28.22,4 465 36
2026-07-19,徳山,7,3,3838,伊藤啓三,51,埼玉,51,B1,5.35,30.95,5.83,36.59,57,18.37,54,39.02,263 434      2
2026-07-19,徳山,7,4,4010,越智照浩,46,香川,58,B1,4.47,20.25,4.22,11.11,26,42.62,74,36.59,1 52613     11
2026-07-19,徳山,7,5,3350,藤本佳史,58,山口,53,B1,4.84,30.21,5.56,34.03,45,23.53,60,23.81,351 623      2
2026-07-19,徳山,7,6,3352,小川晃司,58,福岡,51,B1,4.24,8.60,4.81,23.08,25,29.51,70,29.45,3 245 66
2026-07-19,徳山,8,1,5407,中岡駿,21,香川,53,B1,2.31,4.60,1.54,7.69,38,25.00,68,44.31,654 226
2026-07-19,徳山,8,2,4890,石川諒,37,山口,52,A2,5.91,37.93,5.70,40.98,54,28.33,32,31.29,31S45 21     1
2026-07-19,徳山,8,3,3973,崎利仁,49,群馬,54,B1,4.31,22.55,3.88,25.00,19,54.10,48,31.18,243 244
2026-07-19,徳山,8,4,4287,今井貴士,41,福岡,57,A2,6.47,44.57,6.15,33.33,51,23.73,23,33.73,464 1441
2026-07-19,徳山,8,5,5364,金子怜央,26,群馬,53,B1,2.60,4.49,0.00,0.00,43,18.33,41,36.63,6 665 64     4
2026-07-19,徳山,8,6,4427,秦英悟,40,大阪,53,A1,6.72,48.72,7.52,61.90,27,41.67,50,37.65,13123 13    12
2026-07-19,徳山,9,1,3841,佐々木和,50,徳島,54,A2,6.19,44.64,0.00,0.00,56,34.62,58,34.16,52351 25     3
2026-07-19,徳山,9,2,4423,坂口貴彦,37,岡山,56,B1,5.99,40.20,4.46,24.32,55,41.27,21,24.24,614 354      1
2026-07-19,徳山,9,3,5023,久永祥平,31,東京,52,A2,5.88,35.00,6.80,40.00,21,24.44,47,34.71,655 2346
2026-07-19,徳山,9,4,4485,楠原正剛,40,福岡,56,B1,5.08,30.19,5.27,27.27,40,29.51,29,31.33,4 513 53     1
2026-07-19,徳山,9,5,3966,作間章,46,東京,54,A1,6.70,46.55,6.81,52.38,44,37.70,71,26.35,35542 42
2026-07-19,徳山,9,6,5393,藤原駿,25,大阪,56,B2,1.51,0.00,1.32,0.00,24,30.00,35,33.33,656 6 S6
2026-07-19,徳山,10,1,4852,川原祐明,31,香川,52,A1,7.38,57.14,6.40,39.53,23,31.15,61,24.85,251 4151     5
2026-07-19,徳山,10,2,4144,石塚久也,44,埼玉,54,A2,6.50,45.37,6.28,44.26,47,35.82,28,25.75,2 153412     6
2026-07-19,徳山,10,3,3233,小畑実成,59,岡山,54,B1,4.39,22.73,4.25,25.00,59,33.33,42,28.82,1 142 54     4
2026-07-19,徳山,10,4,4139,丹下健,45,愛知,55,B1,4.08,22.78,3.92,15.38,37,18.97,57,36.31,1 533 22     3
2026-07-19,徳山,10,5,4278,藤岡俊介,43,兵庫,51,A1,7.02,56.91,5.69,42.31,48,32.26,31,31.95,3 261551     2
2026-07-19,徳山,10,6,5172,田村慶,25,徳島,51,B1,4.70,27.27,3.06,5.71,50,37.70,72,33.94,452 1 42     6
2026-07-19,徳山,11,1,4019,笠原亮,46,静岡,53,A1,7.00,52.54,6.75,37.50,32,21.88,37,33.14,212 5321     3
2026-07-19,徳山,11,2,4754,松尾充,37,三重,52,A2,6.31,42.64,6.11,52.63,42,30.36,62,39.02,1333162      5
2026-07-19,徳山,11,3,4281,大澤大夢,42,埼玉,52,B1,4.91,29.89,5.41,40.54,33,55.38,34,30.99,412 431      5
2026-07-19,徳山,11,4,3904,森貴洋,49,大阪,56,B1,4.88,32.43,6.69,53.13,49,28.57,36,34.16,232 351      4
2026-07-19,徳山,11,5,4010,越智照浩,46,香川,58,B1,4.47,20.25,4.22,11.11,26,42.62,74,36.59,1 52613      7
2026-07-19,徳山,11,6,3747,國崎良春,51,福岡,53,A2,5.40,37.35,6.08,39.58,63,28.07,11,24.39,4411453      2
2026-07-19,徳山,12,1,4427,秦英悟,40,大阪,53,A1,6.72,48.72,7.52,61.90,27,41.67,50,37.65,13123 13     8
2026-07-19,徳山,12,2,4066,東本勝利,46,三重,54,A2,6.13,39.62,5.52,32.26,30,37.68,51,31.36,32521 15     6
2026-07-19,徳山,12,3,3742,宮地秀祈,52,福岡,53,B1,4.90,29.11,4.65,22.58,39,31.67,39,31.18,5 112 25     2
2026-07-19,徳山,12,4,3489,大場敏,59,静岡,54,A2,5.76,39.52,6.30,50.00,46,40.00,33,32.10,4 311434     3
2026-07-19,徳山,12,5,3439,大平誉史,56,大阪,51,A1,6.00,43.40,6.09,45.45,34,27.94,22,35.76,3436222      4
2026-07-19,徳山,12,6,4274,長畑友輔,43,東京,52,B1,4.53,24.47,3.83,16.67,35,36.92,43,28.24,1 25614      7
2026-07-19,宮島,1,1,5300,横田海人,23,愛知,52,B1,2.07,4.71,0.00,0.00,31,27.91,14,31.71,6 666 66     5
2026-07-19,宮島,1,2,4416,三宅健太,39,広島,54,B1,5.31,33.33,4.89,28.97,78,28.72,70,27.27,7
2026-07-19,宮島,1,3,4840,鈴木秀茉,34,静岡,52,B1,5.06,33.33,0.00,0.00,60,37.06,32,34.90,2 63633      9
2026-07-19,宮島,1,4,5071,野見山拓,31,福岡,53,B1,4.38,21.79,0.00,0.00,27,32.39,75,31.91,364 4 36     8
2026-07-19,宮島,1,5,5375,庄島潤成,22,山口,53,B1,2.75,6.25,5.33,33.33,20,29.89,82,22.70,6
2026-07-19,宮島,1,6,5358,増本杏珠,20,福岡,49,B2,2.50,4.17,2.33,0.00,11,39.13,71,32.67,5 546 55     5
2026-07-19,宮島,2,1,4313,西村美智,42,香川,50,A2,5.18,35.16,6.00,30.00,30,41.05,30,26.49,234 3413    10
2026-07-19,宮島,2,2,4252,松下哲也,43,福岡,52,B1,4.36,18.82,4.19,18.52,14,25.14,22,34.17,564 255      6
2026-07-19,宮島,2,3,5348,小林甘寧,22,広島,53,B1,5.05,33.75,3.23,15.94,61,35.71,16,40.21,3 2 3316    11
2026-07-19,宮島,2,4,3910,松下知幸,52,香川,52,B1,4.13,19.78,4.23,15.91,77,28.57,65,33.85,3 35644      6
2026-07-19,宮島,2,5,4068,幸田智裕,46,静岡,54,B1,4.95,23.23,4.39,27.78,62,31.63,61,36.07,456 246      7
2026-07-19,宮島,2,6,5389,恵良琴美,19,福岡,42,B1,2.18,0.00,1.46,4.17,59,32.24,28,23.88,3 6 4663
2026-07-19,宮島,3,1,5144,中尾彩香,25,福岡,47,B1,5.20,33.67,5.00,22.22,82,32.75,23,34.94,6 5 4346     7
2026-07-19,宮島,3,2,4811,向井田佑,37,広島,50,B1,4.88,27.62,5.28,33.05,33,34.76,64,29.61,1 235324    11
2026-07-19,宮島,3,3,3981,今坂晃広,48,静岡,54,B1,3.90,17.59,4.19,25.00,22,26.62,33,24.62,226 553      8
2026-07-19,宮島,3,4,3701,大西隆洋,53,香川,56,B1,4.26,18.18,3.57,8.70,69,28.18,21,34.38,432 4663
2026-07-19,宮島,3,5,4527,高野心吾,38,愛知,51,B1,4.53,24.05,0.00,0.00,74,26.62,29,48.26,5 41454      7
2026-07-19,宮島,3,6,3934,鋤柄貴俊,49,愛知,52,B1,4.99,25.62,4.72,27.78,52,33.33,55,25.00,14431 33    10
2026-07-19,宮島,4,1,4425,大井清貴,40,山口,55,B1,4.65,21.52,4.40,28.00,13,25.00,34,27.59,412 1335    11
2026-07-19,宮島,4,2,4058,野末智一,47,静岡,52,A1,6.05,43.51,5.17,27.78,65,41.45,27,38.46,41353 25    10
2026-07-19,宮島,4,3,4853,前原哉,31,岡山,45,B1,4.76,23.61,4.17,20.00,67,35.60,26,27.46,4 335 55     8
2026-07-19,宮島,4,4,5317,長尾萌加,25,岡山,46,B1,4.76,22.33,4.56,8.00,24,32.54,38,33.68,625 1 22     9
2026-07-19,宮島,4,5,4666,日笠勝弘,42,大阪,52,B1,3.93,21.62,4.40,23.81,39,34.05,73,36.36,5 41544      8
2026-07-19,宮島,4,6,3730,塩崎優司,54,愛知,52,B1,4.88,31.40,0.00,0.00,68,27.07,20,33.54,565 555
2026-07-19,宮島,5,1,4006,小野勇作,48,佐賀,50,B1,4.96,29.29,5.31,39.58,72,45.86,54,28.43,234 3254    10
2026-07-19,宮島,5,2,3054,北川幸典,63,広島,54,B1,5.51,31.87,5.69,41.05,71,31.93,24,31.02,16122 2S    10
2026-07-19,宮島,5,3,4293,鈴木智啓,40,愛知,60,B1,5.04,29.91,5.00,26.32,16,36.47,12,36.78,152 664      9
2026-07-19,宮島,5,4,5300,横田海人,23,愛知,52,B1,2.07,4.71,0.00,0.00,31,27.91,14,31.71,6 666 66     1
2026-07-19,宮島,5,5,5358,増本杏珠,20,福岡,49,B2,2.50,4.17,2.33,0.00,11,39.13,71,32.67,5 546 55     1
2026-07-19,宮島,5,6,4387,平山智加,41,香川,46,A1,6.70,46.46,7.16,54.00,57,37.84,53,31.16,1555244      9
2026-07-19,宮島,6,1,5398,鐘ヶ江真,24,福岡,53,B1,4.22,21.30,0.00,0.00,23,32.57,68,36.84,5 552 44
2026-07-19,宮島,6,2,4257,古川健,42,広島,52,B1,4.58,25.00,5.33,35.63,19,29.89,36,31.71,142 2625    10
2026-07-19,宮島,6,3,4252,松下哲也,43,福岡,52,B1,4.36,18.82,4.19,18.52,14,25.14,22,34.17,564 255      2
2026-07-19,宮島,6,4,5375,庄島潤成,22,山口,53,B1,2.75,6.25,5.33,33.33,20,29.89,82,22.70,1
2026-07-19,宮島,6,5,3910,松下知幸,52,香川,52,B1,4.13,19.78,4.23,15.91,77,28.57,65,33.85,3 35644      2
2026-07-19,宮島,6,6,3745,橋本年光,51,兵庫,53,B1,5.08,27.91,6.00,42.31,53,30.81,59,34.57,63122 33    11
2026-07-19,宮島,7,1,4150,山田雄太,44,静岡,57,A2,5.88,44.12,5.25,30.00,56,33.52,81,27.41,1 144514    11
2026-07-19,宮島,7,2,4527,高野心吾,38,愛知,51,B1,4.53,24.05,0.00,0.00,74,26.62,29,48.26,5 41454      3
2026-07-19,宮島,7,3,4068,幸田智裕,46,静岡,54,B1,4.95,23.23,4.39,27.78,62,31.63,61,36.07,456 246      2
2026-07-19,宮島,7,4,5144,中尾彩香,25,福岡,47,B1,5.20,33.67,5.00,22.22,82,32.75,23,34.94,6 5 4346     3
2026-07-19,宮島,7,5,4416,三宅健太,39,広島,54,B1,5.31,33.33,4.89,28.97,78,28.72,70,27.27,1
2026-07-19,宮島,7,6,5446,長嶺真李,24,福岡,53,B2,1.30,0.00,0.00,0.00,55,39.90,52,26.24,6 666 66
2026-07-19,宮島,8,1,4133,高橋正男,46,兵庫,52,A2,6.48,55.43,5.62,42.86,58,43.78,69,28.40,64123 16    11
2026-07-19,宮島,8,2,4666,日笠勝弘,42,大阪,52,B1,3.93,21.62,4.40,23.81,39,34.05,73,36.36,5 41544      4
2026-07-19,宮島,8,3,5071,野見山拓,31,福岡,53,B1,4.38,21.79,0.00,0.00,27,32.39,75,31.91,364 4 36     1
2026-07-19,宮島,8,4,4853,前原哉,31,岡山,45,B1,4.76,23.61,4.17,20.00,67,35.60,26,27.46,4 335 55     4
2026-07-19,宮島,8,5,3981,今坂晃広,48,静岡,54,B1,3.90,17.59,4.19,25.00,22,26.62,33,24.62,226 553      3
2026-07-19,宮島,8,6,5405,竹内来,22,愛知,51,B1,2.30,1.59,0.00,0.00,79,36.42,57,37.85,5 366 45
2026-07-19,宮島,9,1,4574,東潤樹,37,広島,52,A2,5.37,33.33,5.59,39.73,66,42.86,66,32.45,424 3252
2026-07-19,宮島,9,2,4840,鈴木秀茉,34,静岡,52,B1,5.06,33.33,0.00,0.00,60,37.06,32,34.90,2 63633      1
2026-07-19,宮島,9,3,5317,長尾萌加,25,岡山,46,B1,4.76,22.33,4.56,8.00,24,32.54,38,33.68,625 1 22     4
2026-07-19,宮島,9,4,4387,平山智加,41,香川,46,A1,6.70,46.46,7.16,54.00,57,37.84,53,31.16,1555244      5
2026-07-19,宮島,9,5,4293,鈴木智啓,40,愛知,60,B1,5.04,29.91,5.00,26.32,16,36.47,12,36.78,152 664      5
2026-07-19,宮島,9,6,4509,平見真彦,37,愛知,54,A2,5.72,35.53,4.69,25.64,36,32.98,79,29.59,34361 11
2026-07-19,宮島,10,1,3934,鋤柄貴俊,49,愛知,52,B1,4.99,25.62,4.72,27.78,52,33.33,55,25.00,14431 33     3
2026-07-19,宮島,10,2,4313,西村美智,42,香川,50,A2,5.18,35.16,6.00,30.00,30,41.05,30,26.49,234 3413     2
2026-07-19,宮島,10,3,4006,小野勇作,48,佐賀,50,B1,4.96,29.29,5.31,39.58,72,45.86,54,28.43,234 3254     5
2026-07-19,宮島,10,4,4257,古川健,42,広島,52,B1,4.58,25.00,5.33,35.63,19,29.89,36,31.71,142 2625     6
2026-07-19,宮島,10,5,4058,野末智一,47,静岡,52,A1,6.05,43.51,5.17,27.78,65,41.45,27,38.46,41353 25     4
2026-07-19,宮島,10,6,3054,北川幸典,63,広島,54,B1,5.51,31.87,5.69,41.05,71,31.93,24,31.02,16122 2S     5
2026-07-19,宮島,11,1,3745,橋本年光,51,兵庫,53,B1,5.08,27.91,6.00,42.31,53,30.81,59,34.57,63122 33     6
2026-07-19,宮島,11,2,4150,山田雄太,44,静岡,57,A2,5.88,44.12,5.25,30.00,56,33.52,81,27.41,1 144514     7
2026-07-19,宮島,11,3,4811,向井田佑,37,広島,50,B1,4.88,27.62,5.28,33.05,33,34.76,64,29.61,1 235324     3
2026-07-19,宮島,11,4,4425,大井清貴,40,山口,55,B1,4.65,21.52,4.40,28.00,13,25.00,34,27.59,412 1335     4
2026-07-19,宮島,11,5,5348,小林甘寧,22,広島,53,B1,5.05,33.75,3.23,15.94,61,35.71,16,40.21,3 2 3316     2
2026-07-19,宮島,11,6,4133,高橋正男,46,兵庫,52,A2,6.48,55.43,5.62,42.86,58,43.78,69,28.40,64123 16     8
2026-07-19,宮島,12,1,4826,井上一輝,32,大阪,52,A1,6.92,47.57,8.00,68.97,25,37.95,39,32.98,14111111
2026-07-19,宮島,12,2,4184,渡邊雄一,40,大阪,52,A1,7.02,52.43,5.60,40.00,70,34.55,60,28.47,11152131
2026-07-19,宮島,12,3,4772,石丸海渡,33,香川,54,A1,6.75,51.92,7.70,65.00,35,24.84,50,27.78,22212311
2026-07-19,宮島,12,4,3265,今村暢孝,61,福岡,51,A2,6.05,43.37,6.38,45.83,80,26.80,17,40.76,2 221122
2026-07-19,宮島,12,5,4776,竹田和哉,32,香川,52,A1,6.82,47.66,6.11,35.71,18,34.07,62,41.67,43111112
2026-07-19,宮島,12,6,4015,前野竜一,46,山口,58,A2,5.99,38.26,6.15,40.00,38,48.98,78,39.89,3 331222
2026-07-19,児島,1,1,3454,井川大作,55,岡山,56,B1,5.60,41.18,4.88,26.50,52,29.09,59,30.92,1 46
2026-07-19,児島,1,2,4231,鈴木裕隆,43,愛知,56,B1,5.50,33.60,5.35,32.26,24,30.38,32,34.00,535
2026-07-19,児島,1,3,4976,金山立樹,32,東京,52,B1,5.02,29.03,0.00,0.00,22,32.32,50,38.16,2 5          8
2026-07-19,児島,1,4,4076,杉田篤光,47,静岡,52,B1,5.07,30.30,4.97,30.56,42,32.10,35,31.79,445          9
2026-07-19,児島,1,5,4568,廣瀬真也,38,東京,51,B1,5.49,31.68,4.00,33.33,21,38.51,20,32.24,454          7
2026-07-19,児島,1,6,4625,渡邊裕貴,40,静岡,53,B1,5.58,38.46,3.83,17.24,16,41.77,58,35.71,4 53         6
2026-07-19,児島,2,1,5249,三木晴斗,24,徳島,54,B1,5.20,30.26,3.39,6.52,35,47.50,71,44.30,652          8
2026-07-19,児島,2,2,3710,吉永泰弘,52,香川,53,B1,4.53,21.88,5.50,40.00,57,37.27,40,31.82,2 23        11
2026-07-19,児島,2,3,3482,金子猛志,55,群馬,60,B1,5.17,32.23,4.44,23.08,67,35.98,43,40.27,646          7
2026-07-19,児島,2,4,5376,吉田一心,22,大阪,51,B1,4.88,28.24,4.33,22.22,11,29.63,74,36.24,6 11        10
2026-07-19,児島,2,5,4159,向後龍一,45,埼玉,51,A2,6.53,51.26,6.04,34.00,40,26.71,26,37.91,155          9
2026-07-19,児島,2,6,3866,木山誠一,51,岡山,54,B1,4.91,31.91,3.17,16.67,28,31.48,48,32.21,663
2026-07-19,児島,3,1,5332,村松遥輝,22,静岡,53,B1,3.90,22.54,2.56,0.00,61,34.38,22,31.58,324
2026-07-19,児島,3,2,4526,池田雄祐,38,愛知,51,A2,5.78,41.67,5.34,23.68,17,40.25,52,35.71,6 46        12
2026-07-19,児島,3,3,4558,宮野仁,36,岡山,55,B1,4.36,26.53,4.91,27.78,13,34.32,24,32.24,5 12
2026-07-19,児島,3,4,5008,羽野諒,29,福岡,53,B1,4.60,24.00,4.25,37.50,47,25.00,73,32.45,3 35         8
2026-07-19,児島,3,5,4942,柴田朋哉,36,福岡,54,B1,5.59,37.11,4.63,29.17,58,36.48,23,35.95,4 6          9
2026-07-19,児島,3,6,4308,河村了,42,愛知,52,A1,6.85,50.00,8.00,55.56,23,32.32,68,37.01,1 22        11
2026-07-19,児島,4,1,3304,烏野賢太,58,徳島,52,A1,5.60,32.54,5.95,45.45,31,36.42,45,36.13,3 54        12
2026-07-19,児島,4,2,5368,宮崎心之,24,埼玉,51,B1,5.89,40.28,2.67,0.00,27,36.25,17,33.33,2 11        10
2026-07-19,児島,4,3,3662,大庭元明,56,福岡,56,B1,5.05,34.12,5.11,36.84,39,37.74,42,36.13,426
2026-07-19,児島,4,4,4435,服部達哉,40,愛知,56,A2,5.74,37.04,5.33,33.33,44,39.63,49,50.98,126         11
2026-07-19,児島,4,5,4880,澤崎雄哉,31,東京,52,B1,5.34,35.56,6.78,55.56,38,34.94,57,33.55,5 36
2026-07-19,児島,4,6,5232,樅山拓馬,28,愛知,52,B1,5.09,26.58,5.09,26.47,34,30.63,70,34.01,3 22         9
2026-07-19,児島,5,1,4375,照屋厚仁,42,兵庫,52,A2,5.69,38.14,5.73,36.36,18,31.29,62,34.64,544         12
2026-07-19,児島,5,2,4639,雑賀勇貴,35,大阪,54,B1,4.68,28.57,4.50,25.00,53,35.40,12,31.76,6 56
2026-07-19,児島,5,3,5382,山下心一,21,福岡,52,B1,2.15,2.82,2.22,11.11,50,39.38,34,43.92,6 66
2026-07-19,児島,5,4,4953,尾上雅也,31,埼玉,55,A1,6.64,52.89,6.32,52.63,65,34.76,33,38.96,563         11
